date,oblast,alert_minutes,night_minutes,alert_count,alert_hours,night_hours,rolling_7d_alert_hours,rolling_7d_night_hours,rolling_30d_alert_hours,rolling_30d_night_hours
2023-10-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.574,0.734,12.876,8.047
2023-10-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.84,0.0,12.876,8.047
2023-10-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.054,0.0,12.876,8.047
2023-10-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.054,0.0,12.153,8.047
2023-10-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.054,0.0,12.153,8.047
2023-10-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,11.474,7.368
2023-10-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-14,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,10.572,7.368
2023-10-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,9.383,6.749
2023-10-16,Ternopilska oblast,84.6,84.6,1,1.41,1.41,1.41,1.41,10.793,8.159
2023-10-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.41,1.41,9.434,6.8
2023-10-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.41,1.41,8.596,5.962
2023-10-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.41,1.41,5.692,3.058
2023-10-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.41,1.41,5.692,3.058
2023-10-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.41,1.41,3.984,2.144
2023-10-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.41,1.41,3.984,2.144
2023-10-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.0,0.0,3.984,2.144
2023-10-24,Ternopilska oblast,56.8,56.8,2,0.947,0.947,0.947,0.947,4.931,3.091
2023-10-25,Ternopilska oblast,73.683,73.683,1,1.228,1.228,2.175,2.175,5.425,3.585
2023-10-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.175,2.175,4.639,3.585
2023-10-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.175,2.175,4.639,3.585
2023-10-28,Ternopilska oblast,122.717,0.0,1,2.045,0.0,4.22,2.175,6.684,3.585
2023-10-29,Ternopilska oblast,37.583,37.583,1,0.626,0.626,4.846,2.801,6.256,4.211
2023-10-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.846,2.801,6.256,4.211
2023-10-31,Ternopilska oblast,19.8,19.8,1,0.33,0.33,4.229,2.184,6.586,4.541
2023-11-01,Ternopilska oblast,68.53399999999999,68.53399999999999,1,1.142,1.142,4.143,2.098,7.728,5.683
2023-11-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.143,2.098,7.728,5.683
2023-11-03,Ternopilska oblast,264.917,264.917,1,4.415,4.415,8.558,6.513,12.143,10.098
2023-11-04,Ternopilska oblast,150.2,0.0,1,2.503,0.0,9.016,6.513,14.646,10.098
2023-11-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.39,5.887,14.646,10.098
2023-11-06,Ternopilska oblast,85.433,0.0,1,1.424,0.0,9.814,5.887,16.07,10.098
2023-11-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,9.484,5.557,16.07,10.098
2023-11-08,Ternopilska oblast,37.85,0.0,1,0.631,0.0,8.973,4.415,16.701,10.098
2023-11-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.973,4.415,16.701,10.098
2023-11-10,Ternopilska oblast,227.383,0.0,1,3.79,0.0,8.348,0.0,20.491,10.098
2023-11-11,Ternopilska oblast,210.567,0.0,1,3.509,0.0,9.354,0.0,24.0,10.098
2023-11-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,9.354,0.0,24.0,10.098
2023-11-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.93,0.0,24.0,10.098
2023-11-14,Ternopilska oblast,270.05,107.733,2,4.501,1.796,12.431,1.796,28.501,11.894
2023-11-15,Ternopilska oblast,129.883,0.0,1,2.165,0.0,13.965,1.796,29.256,10.484
2023-11-16,Ternopilska oblast,16.85,0.0,1,0.281,0.0,14.246,1.796,29.537,10.484
2023-11-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.456,1.796,29.537,10.484
2023-11-18,Ternopilska oblast,50.117,50.117,1,0.835,0.835,7.782,2.631,30.372,11.319
2023-11-19,Ternopilska oblast,40.017,40.017,1,0.667,0.667,8.449,3.298,31.039,11.986
2023-11-20,Ternopilska oblast,22.7,22.7,1,0.378,0.378,8.827,3.676,31.417,12.364
2023-11-21,Ternopilska oblast,129.55,129.55,0,2.159,2.159,6.485,4.039,33.576,14.523
2023-11-22,Ternopilska oblast,71.283,71.283,1,1.188,1.188,5.508,5.227,34.764,15.711
2023-11-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.227,5.227,33.817,14.764
2023-11-24,Ternopilska oblast,41.867,41.867,1,0.698,0.698,5.925,5.925,33.287,14.234
2023-11-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.09,5.09,33.287,14.234
2023-11-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.423,4.423,33.287,14.234
2023-11-27,Ternopilska oblast,100.617,0.0,1,1.677,0.0,5.722,4.045,32.919,14.234
2023-11-28,Ternopilska oblast,140.633,88.467,3,2.344,1.474,5.907,3.36,34.637,15.082
2023-11-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.719,2.172,34.637,15.082
2023-11-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.719,2.172,34.307,14.752
2023-12-01,Ternopilska oblast,82.85,0.0,1,1.381,0.0,5.402,1.474,34.546,13.61
2023-12-02,Ternopilska oblast,99.667,0.0,1,1.661,0.0,7.063,1.474,36.207,13.61
2023-12-03,Ternopilska oblast,95.183,0.0,1,1.586,0.0,8.649,1.474,33.378,9.195
2023-12-04,Ternopilska oblast,162.433,162.433,1,2.707,2.707,9.679,4.181,33.582,11.902
2023-12-05,Ternopilska oblast,123.817,123.817,1,2.064,2.064,9.399,4.771,35.646,13.966
2023-12-06,Ternopilska oblast,107.117,0.0,1,1.785,0.0,11.184,4.771,36.007,13.966
2023-12-07,Ternopilska oblast,64.35,0.0,1,1.072,0.0,12.256,4.771,37.079,13.966
2023-12-08,Ternopilska oblast,66.917,0.0,1,1.115,0.0,11.99,4.771,37.563,13.966
2023-12-09,Ternopilska oblast,19.367,19.367,1,0.323,0.323,10.652,5.094,37.886,14.289
2023-12-10,Ternopilska oblast,81.083,13.5,1,1.351,0.225,10.417,5.319,35.447,14.514
2023-12-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.71,2.612,31.938,14.514
2023-12-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.646,0.548,31.938,14.514
2023-12-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.861,0.548,31.938,14.514
2023-12-14,Ternopilska oblast,248.35,0.0,4,4.139,0.0,6.928,0.548,31.576,12.718
2023-12-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.813,0.548,29.411,12.718
2023-12-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.49,0.225,29.13,12.718
2023-12-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.139,0.0,29.13,12.718
2023-12-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.139,0.0,28.295,11.883
2023-12-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.139,0.0,27.628,11.216
2023-12-20,Ternopilska oblast,40.283,0.0,1,0.671,0.0,4.81,0.0,27.921,10.838
2023-12-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.671,0.0,25.762,8.679
2023-12-22,Ternopilska oblast,101.85,43.3,2,1.698,0.722,2.369,0.722,26.272,8.213
2023-12-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.369,0.722,26.272,8.213
2023-12-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.369,0.722,25.574,7.515
2023-12-25,Ternopilska oblast,124.15,0.0,1,2.069,0.0,4.438,0.722,27.643,7.515
2023-12-26,Ternopilska oblast,93.917,0.0,1,1.565,0.0,6.003,0.722,29.208,7.515
2023-12-27,Ternopilska oblast,13.833,0.0,1,0.231,0.0,5.563,0.722,27.762,7.515
2023-12-28,Ternopilska oblast,19.717,0.0,1,0.329,0.0,5.892,0.722,25.747,6.041
2023-12-29,Ternopilska oblast,289.75,142.417,2,4.829,2.374,9.023,2.374,30.576,8.415
2023-12-30,Ternopilska oblast,118.35,31.75,2,1.972,0.529,10.995,2.903,32.548,8.944
2023-12-31,Ternopilska oblast,288.983,88.533,3,4.816,1.476,15.811,4.379,35.983,10.42
2024-01-01,Ternopilska oblast,288.583,98.55,3,4.81,1.642,18.552,6.021,39.132,12.062
2024-01-02,Ternopilska oblast,205.067,35.617,1,3.418,0.594,20.405,6.615,40.964,12.656
2024-01-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,20.174,6.615,38.257,9.949
2024-01-04,Ternopilska oblast,46.05,46.05,1,0.768,0.768,20.613,7.383,36.961,8.653
2024-01-05,Ternopilska oblast,89.117,0.0,1,1.485,0.0,17.269,5.009,36.661,8.653
2024-01-06,Ternopilska oblast,127.5,0.0,1,2.125,0.0,17.422,4.48,37.714,8.653
2024-01-07,Ternopilska oblast,70.867,0.0,1,1.181,0.0,13.787,3.004,37.78,8.653
2024-01-08,Ternopilska oblast,125.867,38.917,1,2.098,0.649,11.075,2.011,39.555,8.979
2024-01-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.657,1.417,38.204,8.754
2024-01-10,Ternopilska oblast,49.867,0.0,1,0.831,0.0,8.488,1.417,39.035,8.754
2024-01-11,Ternopilska oblast,77.05,0.0,1,1.284,0.0,9.004,0.649,40.319,8.754
2024-01-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.519,0.649,40.319,8.754
2024-01-13,Ternopilska oblast,189.3,26.467,2,3.155,0.441,8.549,1.09,39.335,9.195
2024-01-14,Ternopilska oblast,25.533,0.0,1,0.426,0.0,7.794,1.09,39.761,9.195
2024-01-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.696,0.441,39.761,9.195
2024-01-16,Ternopilska oblast,78.05,0.0,1,1.301,0.0,6.997,0.441,41.062,9.195
2024-01-17,Ternopilska oblast,99.717,0.0,1,1.662,0.0,7.828,0.441,42.724,9.195
2024-01-18,Ternopilska oblast,114.283,0.0,2,1.905,0.0,8.449,0.441,44.629,9.195
2024-01-19,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.449,0.441,43.958,9.195
2024-01-20,Ternopilska oblast,28.883,0.0,1,0.481,0.0,5.775,0.0,44.439,9.195
2024-01-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.349,0.0,42.741,8.473
2024-01-22,Ternopilska oblast,113.667,0.0,2,1.894,0.0,7.243,0.0,44.635,8.473
2024-01-23,Ternopilska oblast,122.65,46.233,1,2.044,0.771,7.986,0.771,46.679,9.244
2024-01-24,Ternopilska oblast,138.85,0.0,1,2.314,0.0,8.638,0.771,46.924,9.244
2024-01-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.733,0.771,45.359,9.244
2024-01-26,Ternopilska oblast,53.067,0.0,1,0.884,0.0,7.617,0.771,46.012,9.244
2024-01-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.136,0.771,45.683,9.244
2024-01-28,Ternopilska oblast,39.417,39.417,1,0.657,0.657,7.793,1.428,41.511,7.527
2024-01-29,Ternopilska oblast,51.317,51.317,0,0.855,0.855,6.754,2.283,40.394,7.853
2024-01-30,Ternopilska oblast,26.5,0.0,1,0.442,0.0,5.152,1.512,36.02,6.377
2024-01-31,Ternopilska oblast,124.767,0.0,2,2.079,0.0,4.917,1.512,33.289,4.735
2024-02-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.917,1.512,29.871,4.141
2024-02-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.033,1.512,29.871,4.141
2024-02-03,Ternopilska oblast,57.233999999999995,0.0,2,0.954,0.0,4.987,1.512,30.057,3.373
2024-02-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.33,0.855,28.572,3.373
2024-02-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.475,0.0,26.447,3.373
2024-02-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.033,0.0,25.266,3.373
2024-02-07,Ternopilska oblast,169.95,59.517,1,2.832,0.992,3.786,0.992,26.0,3.716
2024-02-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.786,0.992,26.0,3.716
2024-02-09,Ternopilska oblast,97.417,0.0,1,1.624,0.0,5.41,0.992,26.793,3.716
2024-02-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.456,0.992,25.509,3.716
2024-02-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.456,0.992,25.509,3.716
2024-02-12,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.456,0.992,22.354,3.275
2024-02-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.456,0.992,21.928,3.275
2024-02-14,Ternopilska oblast,32.983,0.0,1,0.55,0.0,2.174,0.0,22.478,3.275
2024-02-15,Ternopilska oblast,96.36699999999999,11.283,2,1.606,0.188,3.78,0.188,22.783,3.463
2024-02-16,Ternopilska oblast,33.45,0.0,1,0.558,0.0,2.714,0.188,21.679,3.463
2024-02-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.714,0.188,19.774,3.463
2024-02-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.714,0.188,19.774,3.463
2024-02-19,Ternopilska oblast,83.117,0.0,1,1.385,0.0,4.099,0.188,20.678,3.463
2024-02-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.099,0.188,20.678,3.463
2024-02-21,Ternopilska oblast,71.283,0.0,1,1.188,0.0,4.737,0.188,19.972,3.463
2024-02-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.131,0.0,17.928,2.692
2024-02-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.573,0.0,15.614,2.692
2024-02-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.573,0.0,15.614,2.692
2024-02-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.573,0.0,14.73,2.692
2024-02-26,Ternopilska oblast,46.95,0.0,1,0.783,0.0,1.971,0.0,15.513,2.692
2024-02-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.971,0.0,14.856,2.035
2024-02-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,14.001,1.18
2024-02-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,13.559,1.18
2024-03-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,11.48,1.18
2024-03-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.783,0.0,11.48,1.18
2024-03-03,Ternopilska oblast,15.633,0.0,1,0.261,0.0,1.044,0.0,11.741,1.18
2024-03-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.261,0.0,10.787,1.18
2024-03-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,0.261,0.0,10.787,1.18
2024-03-06,Ternopilska oblast,141.767,119.867,2,2.363,1.998,2.624,1.998,13.15,3.178
2024-03-07,Ternopilska oblast,24.417,0.0,1,0.407,0.0,3.031,1.998,13.557,3.178
2024-03-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.031,1.998,10.725,2.186
2024-03-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.031,1.998,10.725,2.186
2024-03-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.77,1.998,9.101,2.186
2024-03-11,Ternopilska oblast,16.35,0.0,1,0.272,0.0,3.042,1.998,9.373,2.186
2024-03-12,Ternopilska oblast,78.467,78.467,1,1.308,1.308,4.35,3.306,10.681,3.494
2024-03-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.987,1.308,10.681,3.494
2024-03-14,Ternopilska oblast,73.15,0.0,2,1.219,0.0,2.799,1.308,11.9,3.494
2024-03-15,Ternopilska oblast,34.933,0.0,1,0.582,0.0,3.381,1.308,11.932,3.494
2024-03-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.381,1.308,10.326,3.306
2024-03-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.381,1.308,9.768,3.306
2024-03-18,Ternopilska oblast,12.367,0.0,1,0.206,0.0,3.315,1.308,9.974,3.306
2024-03-19,Ternopilska oblast,47.55,0.0,1,0.792,0.0,2.799,0.0,10.766,3.306
2024-03-20,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.799,0.0,9.381,3.306
2024-03-21,Ternopilska oblast,149.183,149.183,1,2.486,2.486,4.066,2.486,11.867,5.792
2024-03-22,Ternopilska oblast,300.717,297.817,1,5.012,4.964,8.496,7.45,15.691,10.756
2024-03-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,8.496,7.45,15.691,10.756
2024-03-24,Ternopilska oblast,237.167,209.517,2,3.953,3.492,12.449,10.942,19.644,14.248
2024-03-25,Ternopilska oblast,32.25,0.0,1,0.538,0.0,12.781,10.942,20.182,14.248
2024-03-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,11.989,10.942,20.182,14.248
2024-03-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,11.989,10.942,19.399,14.248
2024-03-28,Ternopilska oblast,91.71600000000001,0.0,2,1.529,0.0,11.032,8.456,20.928,14.248
2024-03-29,Ternopilska oblast,287.317,287.317,1,4.789,4.789,10.809,8.281,25.717,19.037
2024-03-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,10.809,8.281,25.717,19.037
2024-03-31,Ternopilska oblast,85.917,85.917,1,1.432,1.432,8.288,6.221,27.149,20.469
2024-04-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.75,6.221,27.149,20.469
2024-04-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.75,6.221,26.888,20.469
2024-04-03,Ternopilska oblast,45.683,45.683,1,0.761,0.761,8.511,6.982,27.649,21.23
2024-04-04,Ternopilska oblast,28.8,0.0,1,0.48,0.0,7.462,6.982,28.129,21.23
2024-04-05,Ternopilska oblast,88.733,0.0,1,1.479,0.0,4.152,2.193,27.245,19.232
2024-04-06,Ternopilska oblast,94.533,94.533,1,1.576,1.576,5.728,3.769,28.414,20.808
2024-04-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.296,2.337,28.414,20.808
2024-04-08,Ternopilska oblast,39.667,0.0,1,0.661,0.0,4.957,2.337,29.075,20.808
2024-04-09,Ternopilska oblast,200.767,200.767,1,3.346,3.346,8.303,5.683,32.421,24.154
2024-04-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.542,4.922,32.149,24.154
2024-04-11,Ternopilska oblast,62.167,62.167,1,1.036,1.036,8.098,5.958,31.877,23.882
2024-04-12,Ternopilska oblast,21.317,0.0,1,0.355,0.0,6.974,5.958,32.232,23.882
2024-04-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.398,4.382,31.013,23.882
2024-04-14,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.398,4.382,30.431,23.882
2024-04-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.737,4.382,30.431,23.882
2024-04-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.391,1.036,30.431,23.882
2024-04-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,1.391,1.036,30.225,23.882
2024-04-18,Ternopilska oblast,93.117,65.483,1,1.552,1.091,1.907,1.091,30.985,24.973
2024-04-19,Ternopilska oblast,123.684,122.917,2,2.061,2.049,3.613,3.14,33.046,27.022
2024-04-20,Ternopilska oblast,26.183,0.0,1,0.436,0.0,4.049,3.14,30.996,24.536
2024-04-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.049,3.14,25.984,19.572
2024-04-22,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.049,3.14,25.984,19.572
2024-04-23,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.049,3.14,22.031,16.08
2024-04-24,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.049,3.14,21.493,16.08
2024-04-25,Ternopilska oblast,89.351,0.0,3,1.489,0.0,3.986,2.049,22.982,16.08
2024-04-26,Ternopilska oblast,61.517,61.517,1,1.025,1.025,2.95,1.025,24.007,17.105
2024-04-27,Ternopilska oblast,154.584,154.584,2,2.576,2.576,5.09,3.601,25.054,19.681
2024-04-28,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.09,3.601,20.265,14.892
2024-04-29,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.09,3.601,20.265,14.892
2024-04-30,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.09,3.601,18.833,13.46
2024-05-01,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.09,3.601,18.833,13.46
2024-05-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.601,3.601,18.833,13.46
2024-05-03,Ternopilska oblast,126.65,37.633,4,2.111,0.627,4.687,3.203,20.183,13.326
2024-05-04,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.111,0.627,19.703,13.326
2024-05-05,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.111,0.627,18.224,13.326
2024-05-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.111,0.627,16.648,11.75
2024-05-07,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.111,0.627,16.648,11.75
2024-05-08,Ternopilska oblast,165.367,165.367,2,2.756,2.756,4.867,3.383,18.743,14.506
2024-05-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.867,3.383,15.397,11.16
2024-05-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.756,2.756,15.397,11.16
2024-05-11,Ternopilska oblast,39.917,0.0,1,0.665,0.0,3.421,2.756,15.026,10.124
2024-05-12,Ternopilska oblast,28.933,0.0,1,0.482,0.0,3.903,2.756,15.153,10.124
2024-05-13,Ternopilska oblast,101.499,0.0,3,1.692,0.0,5.595,2.756,16.845,10.124
2024-05-14,Ternopilska oblast,71.333,71.333,1,1.189,1.189,6.784,3.945,18.034,11.313
2024-05-15,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.028,1.189,18.034,11.313
2024-05-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.028,1.189,18.034,11.313
2024-05-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.028,1.189,18.034,11.313
2024-05-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,3.363,1.189,16.482,10.222
2024-05-19,Ternopilska oblast,18.3,0.0,1,0.305,0.0,3.186,1.189,14.726,8.173
2024-05-20,Ternopilska oblast,299.317,198.533,4,4.989,3.309,6.483,4.498,19.279,11.482
2024-05-21,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.294,3.309,19.279,11.482
2024-05-22,Ternopilska oblast,21.183,0.0,1,0.353,0.0,5.647,3.309,19.632,11.482
2024-05-23,Ternopilska oblast,19.55,19.55,1,0.326,0.326,5.973,3.635,19.958,11.808
2024-05-24,Ternopilska oblast,78.15,30.517,3,1.302,0.509,7.275,4.144,21.26,12.317
2024-05-25,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.275,4.144,19.771,12.317
2024-05-26,Ternopilska oblast,165.61700000000002,112.117,3,2.76,1.869,9.73,6.013,21.506,13.161
2024-05-27,Ternopilska oblast,0.0,0.0,0,0.0,0.0,4.741,2.704,18.93,10.585
2024-05-28,Ternopilska oblast,14.45,0.0,1,0.241,0.0,4.982,2.704,19.171,10.585
2024-05-29,Ternopilska oblast,29.283,0.0,1,0.488,0.0,5.117,2.704,19.659,10.585
2024-05-30,Ternopilska oblast,76.983,76.983,1,1.283,1.283,6.074,3.661,20.942,11.868
2024-05-31,Ternopilska oblast,20.95,20.95,1,0.349,0.349,5.121,3.501,21.291,12.217
2024-06-01,Ternopilska oblast,176.46699999999998,153.117,2,2.941,2.552,8.062,6.053,24.232,14.769
2024-06-02,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.302,4.184,22.121,14.142
2024-06-03,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.302,4.184,22.121,14.142
2024-06-04,Ternopilska oblast,23.9,18.833,1,0.398,0.314,5.459,4.498,22.519,14.456
2024-06-05,Ternopilska oblast,81.833,0.0,3,1.364,0.0,6.335,4.498,23.883,14.456
2024-06-06,Ternopilska oblast,0.0,0.0,0,0.0,0.0,5.052,3.215,23.883,14.456
2024-06-07,Ternopilska oblast,43.45,43.45,1,0.724,0.724,5.427,3.59,21.851,12.424
2024-06-08,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.486,1.038,21.851,12.424
2024-06-09,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.486,1.038,21.851,12.424
2024-06-10,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.486,1.038,21.186,12.424
2024-06-11,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.088,0.724,20.704,12.424
2024-06-12,Ternopilska oblast,111.31700000000001,111.31700000000001,2,1.855,1.855,2.579,2.579,20.867,14.279
2024-06-13,Ternopilska oblast,0.0,0.0,0,0.0,0.0,2.579,2.579,19.678,13.09
2024-06-14,Ternopilska oblast,259.2,214.8,4,4.32,3.58,6.175,5.435,23.998,16.67
2024-06-15,Ternopilska oblast,47.7,30.267,2,0.795,0.504,6.97,5.939,24.793,17.174
2024-06-16,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.97,5.939,24.793,17.174
2024-06-17,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.97,5.939,24.793,17.174
2024-06-18,Ternopilska oblast,0.0,0.0,0,0.0,0.0,6.97,5.939,24.488,17.174
2024-06-19,Ternopilska oblast,244.29999999999998,208.283,2,4.072,3.471,9.187,7.555,23.571,17.336
2024-06-20,Ternopilska oblast,32.217,0.0,1,0.537,0.0,9.724,7.555,24.108,17.336
2024-06-21,Ternopilska oblast,65.334,20.0,3,1.089,0.333,6.493,4.308,24.844,17.669
2024-06-22,Ternopilska oblast,163.11599999999999,163.11599999999999,1,2.719,2.719,8.417,6.523,27.237,20.062
2024-06-23,Ternopilska oblast,43.667,43.667,1,0.728,0.728,9.145,7.251,26.663,20.281
2024-06-24,Ternopilska oblast,78.7,25.783,3,1.312,0.43,10.457,7.681,27.975,20.711
2024-06-25,Ternopilska oblast,44.85,0.0,1,0.748,0.0,11.205,7.681,25.963,18.842
2024-06-26,Ternopilska oblast,0.0,0.0,0,0.0,0.0,7.133,4.21,25.963,18.842
2024-06-27,Ternopilska oblast,132.833,132.833,1,2.214,2.214,8.81,6.424,27.936,21.056
